x,y,TIME(2025/03/14 13:54:11.092),TIMETICK(f=10000000)
746.7227872273065,452.82492451426003,0.00000,0
782.9859584981484,479.05404156310414,0.21870,2187000
600.2877991848802,396.30922813583027,0.46170,4617000
522.6218338077118,356.51684635414057,0.69510,6951000
436.360811380134,267.7561177036339,0.93880,9388000
367.7641982323467,170.03243494387394,1.15440,11544000
407.4754297141891,91.56768103600135,1.37200,13720000
454.3998394563805,95.05360572376239,1.60680,16068000
448.9620445340811,71.26700203875593,1.81780,18178000
520.9438785525437,48.35694219986868,2.04800,20480000
648.0164879875681,84.85999947977812,2.27700,22770000
645.3003740169966,111.20766076985264,2.49150,24915000
556.2008403389484,108.37759654734909,2.70820,27082000
470.663061503099,118.12949168986938,2.92920,29292000
370.77067718469027,114.81376443451946,3.14750,31475000
463.4396914719021,253.11028380968935,3.37200,33720000
574.9273755884473,319.3090837042613,3.58390,35839000
618.7096698416135,415.16606457601085,3.83230,38323000
670.9334919999033,445.04656566533123,4.06570,40657000
717.4361559872082,489.2961126828995,4.28250,42825000
739.05909626372,533.5075090766591,4.51820,45182000
869.9422395235141,446.35924134165595,4.73810,47381000
962.3539264969124,371.4333546505629,4.95020,49502000
1093.2649984701561,350.3288641223054,5.16990,51699000
1081.9630396368334,356.11871575320174,5.39080,53908000
1105.6587977016814,371.30923525570705,5.61830,56183000
1062.6932243751755,419.2476795496982,5.84020,58402000
1029.7136964160063,482.4728064355429,6.06200,60620000
1050.4299029026977,546.409998222879,6.27920,62792000
953.52963591496,536.759672270523,6.54990,65499000
911.3540133607455,536.2692495056913,6.79190,67919000
812.2361641457067,561.1583276986622,7.01290,70129000
745.584052627221,554.0438267773861,7.24260,72426000
759.9798092060987,573.2348655404924,7.46300,74630000
762.7067634220498,585.632753982106,7.68100,76810000
813.4748344856191,622.0041871849205,7.90500,79050000
841.3755711188245,654.1923408784152,8.15030,81503000
869.3883912011738,640.576101719121,8.37750,83775000
903.9952001635198,624.6814223183127,8.60700,86070000
879.0771252558862,579.6745183661038,8.81920,88192000
866.6360660459112,655.9603172923603,9.05980,90598000
898.0817743463979,703.0689879915542,9.27890,92789000
944.5937382777083,762.5882478175865,9.49460,94946000
951.3138624318725,756.180963699316,9.70210,97021000
895.5107627346051,767.6248542341145,9.93220,99322000
888.7177484601355,796.8605417956054,10.14930,101493000
792.8080001931359,775.1455039336495,10.36200,103620000
751.8746020103148,775.10776519533,10.59870,105987000
762.6967106353318,730.0833441899803,10.81880,108188000
847.2713749035718,717.1944799393291,11.03720,110372000
897.9873327646062,693.0631718675369,11.25630,112563000
867.9966926045721,677.9670896193587,11.47480,114748000
874.552669415142,706.3051521659315,11.69660,116966000
899.2142262778561,717.0683235966651,11.92650,119265000
874.8133890088452,736.6698362394977,12.14550,121455000
891.5702617548336,742.6668044026408,12.37120,123712000
899.8650641598236,701.7255428228425,12.59250,125925000
876.1095755479067,627.4006386477606,12.81440,128144000
881.8308955990082,577.2916953942372,13.05290,130529000
970.4084613837649,512.347061625422,13.28380,132838000
993.2308688338754,431.4910742695697,13.51490,135149000
1001.3382176535531,463.5203148538409,13.75020,137502000
1021.1346372978363,519.4214656856859,13.98740,139874000
1003.0997131139114,502.63024522676915,14.21530,142153000
959.8828824289265,506.96746643771536,14.45890,144589000
948.4314320696492,418.8985897235003,14.69540,146954000
956.774818378321,378.14190469724747,14.91160,149116000
919.623238385499,435.9800362917246,15.13150,151315000
962.7438835069753,460.69618669907936,15.35980,153598000
981.3171434304188,477.84283704578337,15.62830,156283000
987.6397909310252,527.4495778417202,15.84950,158495000
935.9078960599666,530.9632169636301,16.09190,160919000
919.8664868118119,515.0793167441511,16.34340,163434000
918.3797236512715,530.3641440974964,16.58660,165866000
933.144862689097,558.8833797389821,16.82590,168259000
900.6792586236152,570.1544568789965,17.09770,170977000
971.1610751529643,537.8143856846485,17.32810,173281000
907.731628107839,551.0422386264572,17.56540,175654000
863.9559153197162,529.620522150314,17.77810,177781000
875.4768549637491,528.0187341085995,18.00710,180071000
869.4878692492622,519.0868336712506,18.24490,182449000
865.2451899561855,463.9037934844893,18.47920,184792000
900.1485231944266,485.75513769227297,18.71480,187148000
904.4149227071476,506.2096506534767,18.95760,189576000
843.9801319440639,534.3632933017551,19.18060,191806000
820.0675035964814,512.6214147844187,19.46020,194602000
830.8447129856856,471.00080304457015,19.71660,197166000
989.6635577750176,508.9593246357454,19.94240,199424000
1014.8459822920009,524.4428264802297,20.18760,201876000
965.2197517994505,529.2249522139064,20.45780,204578000
979.8521769192753,609.7098376233095,20.68690,206869000
930.3919025487578,562.1377887786236,20.94490,209449000
920.8226574993745,564.5688206118849,21.17170,211717000
806.6560203362961,537.5354265246949,21.44010,214401000
653.2075233126845,471.62912088346536,21.69960,216996000
581.344977330878,383.16107257163725,21.91420,219142000
515.692496142867,317.1956401904021,22.13380,221338000
633.8532216910038,296.81208907616315,22.34750,223475000
651.0995310418994,240.54450563491568,22.56390,225639000
676.0791650247621,221.94440877717662,22.77850,227785000
560.9237195655185,220.15014116831156,23.00300,230030000
537.9463078932204,214.09876364818246,23.21310,232131000
636.4615269280058,234.5773079096158,23.43290,234329000
770.1568157019437,245.60975223630916,23.64810,236481000
865.9664854345294,312.26831652123246,23.87280,238728000
1029.2683124154287,295.1530265096884,24.09710,240971000
1119.2757699845147,253.65097471438017,24.31400,243140000
1257.2112015287933,207.93449828704655,24.53630,245363000
1316.6081539339968,192.53281273267376,24.75360,247536000
1214.9078547661254,268.1770483806994,24.96980,249698000
1130.0206702385356,292.4685094194733,25.18340,251834000
948.145315006592,302.9903131711576,25.40200,254020000
852.6616551464407,297.1960097462271,25.61930,256193000
718.3737480368068,297.8204376802423,25.83550,258355000
763.245671192271,332.5986454787691,26.04570,260457000
797.682882434091,355.61557436755095,26.26960,262696000
792.509569387455,425.14239550666304,26.49270,264927000
753.6772399615563,523.2087320646759,26.71040,267104000
739.6793017869121,608.1422604085835,26.95960,269596000
673.9031088460338,628.2235663777617,27.18330,271833000
707.7136322721531,679.936882020445,27.40320,274032000
652.9354201281124,680.0793984517345,27.61650,276165000
711.0747802011028,660.982668441227,27.84020,278402000
649.4020349561106,667.2709352812662,28.06810,280681000
663.0160838248083,673.5058994784039,28.28600,282860000
595.9819499155653,699.9004759537,28.50980,285098000
593.8610799131827,699.9909327420205,28.73000,287300000
616.949474364837,689.907551613357,28.95890,289589000
672.9202839319308,651.8942505735971,29.18900,291890000
687.8303568474581,648.1859478256858,29.41830,294183000
712.2235196748593,617.975999752028,29.64120,296412000
747.7973235703671,640.5104405424713,29.87180,298718000
733.0627835654668,607.1752021415466,30.10080,301008000
732.089616023932,582.2189454560091,30.33090,303309000
759.1823854283995,527.5657494384751,30.55210,305521000
826.9922367416926,550.3765269126142,30.76290,307629000
897.100832773422,602.9533236301535,30.97790,309779000
910.0459223858253,608.2426439355861,31.19570,311957000
814.0864598379851,609.9963269110727,31.41930,314193000
773.3685189340462,587.9975157426389,31.64810,316481000
818.2685402808954,604.9575702453589,31.86880,318688000
856.6379845391388,614.3464447681762,32.09040,320904000
897.3023436051045,583.2182280046934,32.31420,323142000
1064.7241860058064,602.0433173211385,32.53840,325384000
1167.1684710622987,622.2831912231206,32.75920,327592000
1224.0960325837284,634.4611904373958,32.98090,329809000
1134.9789439850274,656.2021284202705,33.19090,331909000
1131.7245043269802,717.0704115490994,33.41420,334142000
1020.0679090522497,730.8245287370253,33.64310,336431000
954.9859180386441,746.8073262863296,33.87180,338718000
927.8567628639237,756.3383675908545,34.11660,341166000
888.0785675787233,775.0284839628562,34.36780,343678000
830.0312382760667,778.8323143641289,34.58410,345841000
841.4901145229053,784.8283132714782,34.80620,348062000
828.7523542248571,769.3234756100171,35.02060,350206000
771.0734296919182,696.1457240742956,35.23830,352383000
758.09713704283,672.0359772682062,35.45280,354528000
785.4002225297893,655.4179448506858,35.67240,356724000
770.3640280668698,634.2504683942113,35.89800,358980000
594.7260291272627,495.26146174956125,36.12610,361261000
415.5484279556051,435.87177486831285,36.35430,363543000
527.4045773385326,370.6823367486362,36.57640,365764000
605.857818724284,319.1191961499123,36.79660,367966000
768.6969531521577,323.62964998062023,37.02530,370253000
933.0620490163976,382.03708623259695,37.27850,372785000
919.8054799187759,443.0906277392757,37.51890,375189000
1028.2898791593811,425.52421676428594,37.74730,377473000
1046.073511647347,446.5358709676612,37.96140,379614000
1072.2636491799024,394.7692980465379,38.18540,381854000
1174.532779788304,413.58022378814076,38.40990,384099000
1182.770076129701,424.87322104761705,38.63600,386360000
1104.1665935000183,427.4247023595991,38.86080,388608000
1118.293703268463,453.63960719207967,39.08490,390849000
997.0558417102446,412.4359664768343,39.30580,393058000
798.5586365938638,400.57642714294724,39.52290,395229000
566.3556432491673,364.9119532551514,39.75350,397535000
598.3100968337209,398.37182087843325,39.98270,399827000
637.3249159620765,450.5222512985939,40.20940,402094000
690.9662955347283,446.36167613676025,40.44320,404432000
678.3695198308844,442.58622753355695,40.69790,406979000
699.5812957962917,446.35098852887813,40.92130,409213000
674.2754044235661,445.3887706003766,41.14290,411429000
726.2486968693906,503.71818831223743,41.36220,413622000
737.5917731585174,540.2695144205281,41.58830,415883000
717.1833800861035,550.0236335094414,41.81870,418187000
784.9268441730258,609.3156900689484,42.04220,420422000
837.0876927010211,618.93065647905,42.27480,422748000
950.6661113829268,584.497375204384,42.49220,424922000
942.9286334438601,556.2522114196854,42.71740,427174000
961.2208587510247,597.5084199486446,42.94460,429446000
939.9550067825,591.7229879746035,43.16540,431654000
927.0115843659331,594.0148523910059,43.38830,433883000
942.8128622052907,585.9117286312895,43.61040,436104000
969.9195847190331,623.2456255661693,43.88920,438892000
981.1701196610667,629.5807651586408,44.17030,441703000
898.5949301346113,538.8714110772937,44.40440,444044000
926.8471673349447,517.2645278777943,44.64420,446442000
1019.5333618855294,532.5359236959431,44.86540,448654000
1094.2633979375596,581.515923769298,45.11910,451191000
1044.6506442033708,576.8313334024164,45.35310,453531000
1021.5798459707573,640.2550960790604,45.56810,455681000
1022.8712883085817,612.2669707940634,45.80460,458046000
986.6175517223628,624.8828157855777,46.05440,460544000
1007.5600287859694,615.8880386385179,46.30410,463041000
1045.9345951940425,548.0961015923654,46.52390,465239000
1041.2091100118685,519.0493851429541,46.75250,467525000
1029.6232633467675,481.23460844566955,46.99010,469901000
1029.1914398688168,508.58126659365536,47.25780,472578000
989.3525745495219,505.6812630402217,47.48660,474866000
990.1627085920254,537.085298592662,47.72920,477292000
944.0795643462134,560.6608143858501,47.96180,479618000
973.2284328044752,612.7843922812679,48.19360,481936000
