x,y,TIME(2025/03/03 17:10:20.163),TIMETICK(f=10000000)
930.3879674672723,634.5082049551902,0.00000,0
893.2679211330716,585.9293386345271,0.22610,2261000
902.3289742381598,608.1028140813157,0.45660,4566000
921.4158244207364,614.8784537166647,0.67600,6760000
912.9403473773876,589.009310502149,0.90140,9014000
653.532448981179,467.22016407972717,1.13080,11308000
448.79186186107387,372.95892621170543,1.36360,13636000
375.35645033031824,294.94379920003706,1.58350,15835000
399.1849452103571,262.335374865511,1.79930,17993000
491.07006959830244,331.91406916540234,2.02480,20248000
555.1745852322769,322.0506858324147,2.24160,22416000
589.4731777084775,310.8798035256533,2.47300,24730000
597.2846744197282,290.5419090083709,2.70420,27042000
576.1686056520932,246.81878530243512,2.93470,29347000
605.5109069747926,241.3471035640504,3.16110,31611000
581.6421076238737,145.79943384056668,3.38680,33868000
682.7723822073381,151.62455451446297,3.60770,36077000
782.6573080628012,117.96349949010619,3.82630,38263000
773.9082361830458,201.90533275767012,4.05580,40558000
847.6777708043315,198.0301178368134,4.27810,42781000
790.5981536877399,194.83444825326347,4.50180,45018000
661.6492304092594,159.65451036774493,4.74050,47405000
582.4219802100359,150.5748691066867,4.97350,49735000
524.5845619701117,149.74141432078096,5.19240,51924000
471.2204652824455,148.27116450940858,5.41070,54107000
488.8012178023634,182.97542068349472,5.65750,56575000
435.00568175688204,207.19108432661326,5.88740,58874000
404.80896540767367,221.75235396350072,6.10830,61083000
358.8331128763253,221.37629642133135,6.32910,63291000
334.8358260189835,238.96863529518728,6.55040,65504000
346.8511725381315,239.71129804327103,6.77300,67730000
406.65072345005234,266.97534752299606,6.99720,69972000
546.1555445902675,328.6384210512045,7.21810,72181000
670.6180410905976,347.1840554331907,7.44620,74462000
840.7379961573062,450.6563923303352,7.67150,76715000
938.6312526131878,498.5589842568101,7.91420,79142000
947.8784867087721,505.34098019661724,8.14140,81414000
1004.24309079787,571.3420949926822,8.35960,83596000
1084.993506582217,606.7208660314939,8.59200,85920000
1113.613054094656,635.5873040424674,8.80900,88090000
1159.1869620772245,631.9402956821054,9.03610,90361000
1133.7867980033184,637.1280974868703,9.24940,92494000
1263.2959757568017,630.8264419831061,9.46510,94651000
1303.310584474371,591.5874339149916,9.68710,96871000
1303.6702006825717,544.7616727764197,9.91500,99150000
1329.9501126473185,561.8439504802514,10.14520,101452000
1294.8444400022152,568.0126054877227,10.37030,103703000
1244.2244595166917,565.436086219705,10.59940,105994000
1258.6472265460825,605.6471002364077,10.82490,108249000
1259.5699370435752,599.1241657069851,11.04910,110491000
1291.4622315096885,578.6881693532555,11.27670,112767000
1364.6050265408808,560.0379593186697,11.49610,114961000
1382.2207130861125,577.1287627651484,11.71670,117167000
1435.6980091719367,556.1282123212159,11.94590,119459000
1493.8826386345227,589.8646566370957,12.17320,121732000
1527.831879357447,648.0138001216982,12.39400,123940000
1378.4100898689312,640.2124745243959,12.62480,126248000
1238.7698574621302,685.093822874881,12.84860,128486000
1176.754749087014,646.5888296316067,13.07220,130722000
1121.9417687571993,655.9412377543256,13.29240,132924000
1035.0266051798903,668.3997973193576,13.52300,135230000
937.3214398693628,629.7965148727657,13.73950,137395000
899.7510549496963,633.2779978759229,13.95850,139585000
897.5771850380646,613.3841311595896,14.18630,141863000
871.4316593785994,540.8574208820962,14.42790,144279000
726.5618346083427,463.4661890666672,14.65620,146562000
657.7493452340453,369.26174542168906,14.88170,148817000
552.0428722627723,277.82530372730463,15.10430,151043000
478.580290320151,203.30381508320875,15.32320,153232000
384.17520458950185,201.46254496725305,15.54150,155415000
332.60385937011944,139.4645680305076,15.76920,157692000
352.4972906354189,175.2712530558857,15.98760,159876000
433.62952997512537,203.24513873137568,16.20800,162080000
455.69425800416235,234.73381268595915,16.42950,164295000
533.8870697244693,265.5862307537336,16.64580,166458000
593.4289944815962,286.870415645041,16.86290,168629000
580.6743631447108,308.6783866591314,17.08680,170868000
678.8254638845366,384.09862332503013,17.31040,173104000
723.0934518698533,364.6473573894844,17.53050,175305000
731.135728348835,358.5513096249489,17.75700,177570000
739.0194688160626,313.30351001544216,17.98680,179868000
780.1885668779082,324.5097848714648,18.21540,182154000
751.137847295048,341.6369143254982,18.45330,184533000
854.856751536113,334.25281837066353,18.68750,186875000
990.6035785210116,335.0495585554067,18.91300,189130000
1158.8319913938788,319.67049283628677,19.13890,191389000
1242.8900324009837,312.0027208064447,19.35970,193597000
1288.6048089053734,299.6482259606715,19.57500,195750000
1259.2083887790081,237.87132847915092,19.79980,197998000
1411.527575270213,274.27150051673567,20.02960,200296000
1445.0547146201122,257.9619257194609,20.25990,202599000
1582.3411058806741,298.08607308077717,20.48210,204821000
1506.576030231338,261.26343228230076,20.70390,207039000
1564.5494569475716,268.68146702357376,20.93220,209322000
1577.4746703434248,287.37511792401386,21.17460,211746000
1595.1378525018151,274.86826361922897,21.39640,213964000
1442.628393272794,360.04472374405356,21.61710,216171000
1411.0460693734644,447.0712137308254,21.84210,218421000
1279.8120023478898,473.73540673098324,22.06510,220651000
1095.4771425301615,555.3730444196316,22.29400,222940000
993.9350828272983,660.3807168796442,22.51920,225192000
912.2341862378579,762.2815048462885,22.74210,227421000
874.592213313635,772.1053488189381,22.98750,229875000
850.3306905813098,758.1487337981107,23.21300,232130000
908.8600115066157,790.1234998499809,23.42970,234297000
881.8237113737282,838.3352364162228,23.65400,236540000
855.8822172955527,785.5303893893131,23.87440,238744000
904.5931643386369,791.6427490986865,24.11550,241155000
870.1063917725634,733.1659416535795,24.33510,243351000
843.9049126973439,675.0502944274891,24.55690,245569000
761.6794273910613,665.7037914762245,24.78260,247826000
680.0767172943231,719.1080476964468,25.00340,250034000
722.5157517882571,717.9041003221064,25.23400,252340000
816.8185920669828,680.3302359899362,25.46770,254677000
923.7394876176669,654.1028021509566,25.69320,256932000
968.6788198362398,599.7690255094698,25.93100,259310000
1024.4149730041604,562.7929406723665,26.15700,261570000
1147.35381527174,531.4593551122214,26.38980,263898000
1056.88599345373,635.4132112847509,26.61140,266114000
981.1463367540149,725.8563219768881,26.83800,268380000
931.3288063679374,750.9184138975198,27.05990,270599000
755.1509631460808,730.6484433678534,27.30170,273017000
594.1569872383573,696.7762271717369,27.53150,275315000
517.0189558137624,664.5080733689185,27.74720,277472000
457.6201955199223,650.8351156948697,27.97840,279784000
525.2467722524893,631.3258501963697,28.20980,282098000
649.1137279872901,624.5880503207251,28.43350,284335000
658.2695486468267,648.8641342763241,28.65600,286560000
659.0607476326802,695.5878355643415,28.89670,288967000
638.7671701649973,708.0078882624239,29.13350,291335000
657.7004608878233,738.8681201721816,29.36860,293686000
698.6780479340648,761.2109835843365,29.60160,296016000
749.7993866400518,794.7488845102606,29.83600,298360000
727.6262780370996,866.6522010482342,30.05740,300574000
716.1191573662185,863.7610928639663,30.28540,302854000
700.6010064980646,919.8679960451364,30.51080,305108000
681.4205349745688,901.7385333955532,30.73490,307349000
722.5005975582499,967.7654218366366,30.95880,309588000
756.7559647932588,940.1331926844562,31.18260,311826000
779.2221262357857,843.0770059441313,31.39980,313998000
798.7330909669084,857.7730912202946,31.63410,316341000
777.5368594328402,839.5951502340542,31.85790,318579000
790.1513331422293,874.1040202160151,32.06860,320686000
824.7343196166598,880.9921002945151,32.29380,322938000
881.2934113583373,865.1156573517525,32.51810,325181000
908.9652556473419,783.5261283274472,32.73270,327327000
976.2286174680881,713.1708914011415,32.94750,329475000
962.093389043248,787.7830872454052,33.17230,331723000
1097.287550286969,891.8921288221369,33.40310,334031000
1181.3597836860126,829.4644131835523,33.64690,336469000
1304.5756143859362,752.121264550277,33.87130,338713000
1379.9381777440187,629.5813679426733,34.10130,341013000
1452.819878340234,687.4248308459448,34.33450,343345000
1504.1741821668527,728.5285681028721,34.57300,345730000
1537.0055415259742,741.1159077383204,34.79320,347932000
1465.0174674779284,764.8851861143125,35.01750,350175000
1342.0762716197048,739.7272301191811,35.24770,352477000
1292.1007781040112,699.4666885148023,35.46390,354639000
1163.9498280759158,676.3734589067958,35.69280,356928000
1100.740912684685,668.2328983416392,35.91950,359195000
1083.1799205169987,646.6050928434373,36.15160,361516000
1022.2402516772972,696.9503021879066,36.37600,363760000
943.9481897569636,704.7559166669863,36.59940,365994000
935.5631851278744,688.1618858117722,36.82670,368267000
902.9063747852501,673.6768529575047,37.04650,370465000
870.6076397051762,629.5747589539127,37.27960,372796000
847.7851611389776,631.408060815571,37.50190,375019000
847.1550427215143,581.3430527755639,37.72300,377230000
849.0056188370344,594.5107904549913,37.94630,379463000
800.1104577402979,555.0769410777039,38.17030,381703000
917.5083688332554,535.614859898188,38.39000,383900000
1006.3399580464097,496.96907814427624,38.61890,386189000
1090.1838359808162,441.30033039619366,38.84930,388493000
1084.982397889016,386.72491935030223,39.07110,390711000
1127.4147241593685,353.32237796335187,39.29000,392900000
1042.4930084674722,321.40853481621525,39.51570,395157000
1090.455284249225,364.63500334093794,39.75080,397508000
1166.8000269251581,458.1587077742879,39.98170,399817000
1143.00750574556,552.6264653664618,40.20730,402073000
1085.5987776169254,664.310009119503,40.45030,404503000
1035.7092365996004,789.7786666815298,40.66840,406684000
953.6450426806989,853.5739862388212,40.89260,408926000
970.2398821595215,873.4921730701682,41.12560,411256000
886.7117455009487,955.7285591926642,41.36190,413619000
860.941417140412,1014.4272951040357,41.58920,415892000
804.3566981548038,1015.5281231906099,41.82240,418224000
731.8445760297177,1037.102427235879,42.05250,420525000
812.2999121847826,1036.3324219188396,42.27320,422732000
813.9007364495936,949.391467613815,42.49770,424977000
815.6167204934641,944.0302078502771,42.72680,427268000
824.4402551437489,886.5134537449168,42.96490,429649000
855.260372775081,820.8596606903872,43.19500,431950000
912.0177446512582,764.1188999892785,43.42240,434224000
990.6764364105771,681.8021508678871,43.63540,436354000
1042.1893937206655,596.6140761208169,43.85950,438595000
1073.3261819678862,624.2190310733168,44.08480,440848000
1125.819736282426,580.1541217618761,44.31390,443139000
1067.8122708847868,496.61228034941996,44.53410,445341000
1115.604685754212,459.9135761299847,44.75380,447538000
1107.1779998608313,421.5690813633447,44.97220,449722000
1062.9694670956137,361.41036666888976,45.19080,451908000
1085.1403840979422,308.64637145902367,45.41450,454145000
946.9961912464613,252.35364749221947,45.64670,456467000
889.2808766006007,266.29087270845787,45.86870,458687000
838.5651804636981,278.92069267985477,46.09000,460900000
864.9559628797707,338.91689702483575,46.30980,463098000
848.0105539474152,382.35169658436064,46.55160,465516000
811.6826811336123,399.48243866012814,46.78310,467831000
