MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/03/03 09:10:28.201),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
,,1616,349.2393,3492393000,0.7030770430900866,0.20971559433539547,343.7765,5.462800000000016,156,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.05471827997063133,-158.36499418455332,0
,,1617,349.4569,3494569000,0.7097840537008834,0.2686005604061823,343.7765,5.68040000000002,156,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.059265700202486914,83.50200160483483,0
,,1618,349.6775,3496775000,0.6776777731535414,0.3140640051322358,343.7765,5.9010000000000105,156,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.055657327073293364,125.22973492199449,0
,,1619,349.8854,3498854000,0.6657625420558567,0.41272013794685447,349.8854,0.0,157,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09937306110836532,96.88656425941764,0
,,1620,350.1167,3501167000,0.5820322330447397,0.4684268349049148,349.8854,0.23129999999997608,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10056838833885283,146.36373978278647,0
,,1621,350.3373,3503373000,0.5543845907767102,0.4757232539089731,349.8854,0.4519000000000233,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02859422762138741,165.21627927015263,0
,,1622,350.5612,3505612000,0.4959120458259625,0.4621802368837066,349.8854,0.6757999999999811,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.060020428382042315,-166.95947727830955,0
,,1623,350.7765,3507765000,0.44814903507809073,0.4480147547039036,349.8854,0.8910999999999945,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04981933441032335,-163.48077551799884,0
,,1624,350.9921,3509921000,0.436411985701623,0.4608875079968999,349.8854,1.1066999999999894,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01742027856861047,132.35776399573663,0
,,1625,351.2131,3512131000,0.4117448188241481,0.4825391034004141,349.8854,1.327699999999993,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03282164994753724,138.72497045842178,0
,,1626,351.4397,3514397000,0.44460341013623383,0.49035947352934406,349.8854,1.554300000000012,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03377640022216897,13.387375556014817,0
,,1627,351.6564,3516564000,0.40335148936151705,0.4700641295469224,349.8854,1.771000000000015,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.045974144418013146,-153.80348605013432,0
,,1628,351.8703,3518703000,0.4134034758247785,0.4761637698351871,349.8854,1.984899999999982,157,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.011757892817329694,31.24977155909334,0
,,1629,352.0761,3520761000,0.38880210743841737,0.37999879485039867,352.0761,0.0,158,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09926192492746871,-104.34990576401367,0
,,1630,352.2886,3522886000,0.3745539659416467,0.3593204812995569,352.0761,0.21249999999997726,158,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.025111793791342835,-124.56831375278705,0
,,1631,352.5116,3525116000,0.3339307110998595,0.35757224451834124,352.0761,0.43549999999999045,158,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04066085544825615,-177.53577549221743,0
,,1632,352.7312,3527312000,0.3523384454697186,0.3447597712114551,352.0761,0.6551000000000045,158,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.022427754164671975,-34.83936399362523,0
,,1633,352.9493,3529493000,0.336938348045112,0.3161142724187714,352.0761,0.8731999999999971,158,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03252272439032468,-118.26290497637612,0
,,1634,353.1672,3531672000,0.32075814149271753,0.27021185094358396,352.0761,1.091099999999983,158,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.048670641883623196,-109.41711335062587,0
,,1635,353.4106,3534106000,0.34876871263909504,0.2121565525885865,352.0761,1.3344999999999914,158,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06445936520812198,-64.243579648289,0
,,1636,353.6254,3536254000,0.4570297225542977,0.19572337446495375,353.6254,0.0,159,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.10950112150614098,-8.631165672621483,0
,,1637,353.8479,3538479000,0.4933255334913645,0.19573779726627769,353.6254,0.22249999999996817,159,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.036295813802648035,0.022767519991642563,0
,,1638,354.0684,3540684000,0.5607961923569256,0.1575163058768582,353.6254,0.44299999999998363,159,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.07754464657076196,-29.531144086238807,0
,,1639,354.3389,3543389000,0.6094576965909069,0.19425691288921684,353.6254,0.7135000000000105,159,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06097388127674305,37.05368295536575,0
,,1640,354.561,3545610000,0.6620665697740902,0.24221913018262356,353.6254,0.9355999999999653,159,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07119036328959297,42.35466156126838,0
,,1641,354.7792,3547792000,0.628554594309686,0.23863006780359733,353.6254,1.1537999999999897,159,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03370361802963253,-173.88704275869028,0
,,1642,354.9981,3549981000,0.6161143846150184,0.32929125032893175,353.6254,1.372700000000009,159,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09151070338566579,97.81313366588577,0
,,1643,355.2106,3552106000,0.6480099078111775,0.3032906987071171,353.6254,1.5851999999999862,159,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.041150371621594975,-39.186186340237334,0
,,1644,355.4277,3554277000,0.6548933271886953,0.4057755348209812,353.6254,1.8023000000000025,159,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10271573927890687,86.15748593525561,0
,,1645,355.646,3556460000,0.659451340792763,0.43368169122999417,355.646,0.0,160,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.028275944785968884,80.7235856759831,0
,,1646,355.85,3558500000,0.6003277301912424,0.3790931547266902,355.646,0.20400000000000773,160,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0804705514342532,-137.28386305189005,0
,,1647,356.0625,3560625000,0.4782676738357427,0.34196831896036217,355.646,0.416499999999985,160,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.12758099697127545,-163.08274536827383,0
,,1648,356.2842,3562842000,0.34443595817325173,0.36701379632980935,355.646,0.6381999999999834,160,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1361550735515549,169.40018507685195,0
,,1649,356.4987,3564987000,0.41496149559193374,0.3555491087798114,355.646,0.8526999999999703,160,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07145131551492243,-9.233279988063378,0
,,1650,356.7113,3567113000,0.4707702368346029,0.3245414821889864,355.646,1.0652999999999793,160,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.063844251940854,-29.05677742193186,0
,,1651,356.9223,3569223000,0.49853691821958385,0.247407734851733,356.9223,0.0,161,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08197928746593428,-70.20208876378057,0
,,1652,357.1407,3571407000,0.5032630138740124,0.2087081837880073,356.9223,0.21839999999997417,161,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.03898706494042252,-83.03735869933166,0
,,1653,357.3561,3573561000,0.5175359079759675,0.21364766483412845,356.9223,0.4338000000000193,161,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.015103442622482286,19.089419087849766,0
,,1654,357.574,3575740000,0.5425451184639862,0.23793809138269448,356.9223,0.6517000000000053,161,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.034863812630653405,44.16469226143611,0
,,1655,357.7919,3577919000,0.5993309137754814,0.3027806800269233,356.9223,0.8695999999999913,161,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08619273665015924,48.78979670334142,0
,,1656,358.0064,3580064000,0.6321610181157686,0.3653421295882614,356.9223,1.084099999999978,161,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07065232283662012,62.31105093577146,0
,,1657,358.2142,3582142000,0.6652919990795322,0.4528421520408189,358.2142,0.0,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0935623633135639,69.26134554480953,0
,,1658,358.4237,3584237000,0.6742155868178433,0.4715949620513964,358.2142,0.20949999999999136,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02076772258617089,64.55240181849716,0
,,1659,358.6411,3586411000,0.7052111053527138,0.5256270681914843,358.2142,0.4268999999999892,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.062291176447224254,60.15926144983597,0
,,1660,358.8596,3588596000,0.7325049739003656,0.5622301451598103,358.2142,0.6453999999999951,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04565895863733308,53.28915824458429,0
,,1661,359.0711,3590711000,0.7603709160866995,0.5362314376770252,358.2142,0.856899999999996,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0381109370746447,-43.014619133428674,0
,,1662,359.3079,3593079000,0.7528721472982477,0.594026418889861,358.2142,1.0937000000000126,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05827942507210154,97.39269901855094,0
,,1663,359.5717,3595717000,0.7808898223070084,0.597964246996687,358.2142,1.357500000000016,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02829304867092702,8.000402428035319,0
,,1664,359.8331,3598331000,0.8145092242322238,0.6141353580066479,358.2142,1.6188999999999965,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03730642058822654,25.68780174994783,0
,,1665,360.0951,3600951000,0.8022701572201743,0.6141827356815588,358.2142,1.880899999999997,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.012239158711672958,179.77820799134116,0
,,1666,360.356,3603560000,0.7910108303642851,0.6265667330271563,358.2142,2.1417999999999893,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01673725878104034,132.27659549669707,0
,,1667,360.596,3605960000,0.7735144407458269,0.6580457936199637,358.2142,2.3817999999999984,162,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0360146484848393,119.06576114925804,0
,,1668,360.8744,3608744000,0.7408179216485901,0.6329167427091316,360.8744,0.0,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04123750187335754,-142.4557656561756,0
,,1669,361.1402,3611402000,0.782939849500895,0.6650916297959942,360.8744,0.2658000000000129,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05300452966537054,37.374445471886034,0
,,1670,361.4071,3614071000,0.7913310874397989,0.616601508406197,360.8744,0.5327000000000339,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04921081940533577,-80.18217134637818,0
,,1671,361.6737,3616737000,0.7894430340769446,0.5929995602882873,360.8744,0.7993000000000166,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.023677345722472515,-94.5736740469051,0
,,1672,361.9407,3619407000,0.8000676168784161,0.5708019299485046,360.8744,1.0663000000000125,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.024609277770933496,-64.42254967629647,0
,,1673,362.2048,3622048000,0.7837310300634975,0.5386683629530652,360.8744,1.3303999999999974,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.036047887547147155,-116.94861561527135,0
,,1674,362.4747,3624747000,0.7934746475416179,0.5496248463552998,360.8744,1.6003000000000043,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.014662285296070866,48.353256053735244,0
,,1675,362.743,3627430000,0.7828418973082073,0.5211416116567652,360.8744,1.868600000000015,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.030403125438314742,-110.47053039102559,0
,,1676,363.0078,3630078000,0.7795893557605638,0.4874311026757606,360.8744,2.1333999999999946,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03386705541197135,-95.51109538723999,0
,,1677,363.2732,3632732000,0.7386975432666826,0.4574477547180055,360.8744,2.3987999999999943,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05070642448241206,-143.74978992887273,0
,,1678,363.5175,3635175000,0.7494613869108577,0.49020492333571136,360.8744,2.643100000000004,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03448031939882613,71.80973248532071,0
,,1679,363.7497,3637497000,0.7268771327768958,0.4876688579154007,360.8744,2.8753000000000384,163,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.022726199915592393,-173.5928960448234,0
,,1680,364.0231,3640231000,0.7161615290272406,0.40659233560226954,364.0231,0.0,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08178157881889589,-97.52894897087282,0
,,1681,364.2728,3642728000,0.7476330651170598,0.4113451001927299,364.0231,0.24970000000001846,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03182838913776706,8.587793848462704,0
,,1682,364.5413,3645413000,0.7388505638992825,0.3701206258509554,364.0231,0.5181999999999789,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04214960987240434,-102.02655113966077,0
,,1683,364.7836,3647836000,0.7415541870358134,0.37691471924667186,364.0231,0.7604999999999791,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.007312269355959437,68.3005460166397,0
,,1684,365.0468,3650468000,0.7589291453480719,0.37045581190371996,364.0231,1.0237000000000194,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.018536630233609252,-20.391941071490567,0
,,1685,365.2795,3652795000,0.7520279821215083,0.34333684780356305,364.0231,1.256399999999985,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.027983285506624697,-104.27743321665034,0
,,1686,365.4959,3654959000,0.7368525201820064,0.3348678638010009,364.0231,1.4728000000000065,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0173786747225709,-150.83538426576072,0
,,1687,365.7469,3657469000,0.7190125716428754,0.2959558352303631,364.0231,1.723799999999983,164,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.042806655222768546,-114.62997564268565,0
,,1688,366.022,3660220000,0.7114378624125535,0.2892079079033001,366.022,0.0,165,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.010144493241914432,-138.30376332067098,0
,,1689,366.2448,3662448000,0.7338492461624628,0.3451133292010171,366.022,0.22280000000000655,165,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.060230276871860174,68.15512164408766,0
,,1690,366.5054,3665054000,0.7195075865641108,0.3435791955258576,366.022,0.48340000000001737,165,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.014423479683081337,-173.8942631208694,0
,,1691,366.7704,3667704000,0.736983788113006,0.3460349609061924,366.022,0.7484000000000037,165,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.017647900843467394,7.998860044920359,0
,,1692,367.0371,3670371000,0.7242117256629073,0.2958357195284607,366.022,1.015100000000018,165,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05179854644803261,-104.27474310834573,0
,,1693,367.2958,3672958000,0.723414818498994,0.28775200565052855,366.022,1.2737999999999943,165,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.008122899179983049,-95.63013023696381,0
