x,y,TIME(2025/04/29 13:35:34.179),TIMETICK(f=10000000)
1022.8300577162283,836.7091287780477,0.00000,0
1064.7881672214355,850.7183866378394,0.20790,2079000
1078.20383523426,864.1119411092479,0.42350,4235000
1018.9490656798605,818.4003936852166,0.63670,6367000
967.8495116884432,842.5471497345419,0.84060,8406000
816.3380333765365,820.9745075947036,1.06500,10650000
686.409927654973,739.882059314427,1.28160,12816000
626.7942289381765,676.2493542016705,1.51940,15194000
548.8774009065583,568.6796066984632,1.73440,17344000
475.0699313989622,446.6133875325159,1.94200,19420000
417.6202699392894,355.5412041692481,2.15150,21515000
474.9873878616145,391.1771548216561,2.37060,23706000
554.3876415793616,418.96516105765164,2.58970,25897000
735.6941098775769,551.774372651545,2.79550,27955000
948.0018851850003,675.9877134794899,3.03260,30326000
1106.054869473546,732.660048779313,3.23500,32350000
1284.7212192856068,786.8674862592218,3.43670,34367000
1329.7520818763219,809.0220056802866,3.64230,36423000
1117.5651317880197,678.3191089734644,3.87880,38788000
998.462363248576,638.9496725906323,4.08500,40850000
867.7742697095937,610.5472525023539,4.29430,42943000
871.6050447932395,648.4706568651488,4.50650,45065000
964.6323360491953,626.742810223783,4.71140,47114000
966.98418879339,627.0989521710931,4.93180,49318000
965.3426091256739,582.7373428324505,5.15960,51596000
962.1743312410754,536.4213268282718,5.36920,53692000
927.7077930236889,468.73588438267603,5.58550,55855000
896.3196972416059,453.39859310932405,5.79930,57993000
985.9478183851884,439.4895335752818,6.02290,60229000
985.2467115555436,518.5369144308972,6.22950,62295000
968.9289854410029,560.5298912945443,6.43200,64320000
1041.281142557176,581.9036418993641,6.64560,66456000
1122.384644989164,545.951314728934,6.85440,68544000
1099.036475294952,426.6509527850855,7.06880,70688000
1050.9169116119303,300.78832537000073,7.27750,72775000
1033.8307442736834,302.73045094249204,7.48770,74877000
1038.982422605231,254.15906941081943,7.70310,77031000
1027.5824057567334,312.5085719386526,7.92320,79232000
1046.0462124707994,274.67124946067065,8.14270,81427000
1062.4029297403172,399.02839745965434,8.36510,83651000
1040.2946912150715,427.3391961234532,8.58130,85813000
1043.6398918283671,468.10838650785576,8.78920,87892000
1063.3342230423802,475.81112540831066,8.99710,89971000
1054.49461021088,467.35640459017026,9.21160,92116000
1031.564116587546,427.1484589756389,9.42480,94248000
869.1579030453054,385.9054548920152,9.63600,96360000
773.6576224786271,382.79375329887006,9.84810,98481000
727.2887379103222,425.6165636405477,10.07420,100742000
690.6260101274881,385.20543351846317,10.29090,102909000
623.3867362473965,409.3128252348083,10.50670,105067000
549.2410286525956,466.9899069727733,10.70850,107085000
482.28769568621277,438.60059348475147,10.91110,109111000
463.34276356867844,477.65846726578775,11.11750,111175000
684.4582754853608,634.8700562152075,11.31950,113195000
851.0536800016718,694.041195994798,11.53090,115309000
977.2617132693607,679.3889937485469,11.73910,117391000
1113.0821908051012,693.8913095731539,11.94550,119455000
1077.3190087671574,623.5710207568516,12.14540,121454000
936.6850851003755,517.4852104863569,12.34950,123495000
837.4191213613561,481.02921470455453,12.55060,125506000
762.2205583991164,556.7835805616255,12.77440,127744000
949.097447317486,594.425018607542,12.98180,129818000
1087.7450471688217,507.3769996840134,13.19220,131922000
1242.159074700367,410.0458879043032,13.40170,134017000
1372.8082184368482,333.31513375897055,13.62010,136201000
1516.8047234603907,271.70093634137186,13.86380,138638000
1550.4197344642557,227.55120058501907,14.07710,140771000
1610.54796281498,159.27714963201544,14.28920,142892000
1613.5809869130428,148.92329832444253,14.49630,144963000
1347.3412745314495,76.60231200106163,14.71100,147110000
1062.4220210050737,126.71275060628426,14.92690,149269000
860.8154868450649,139.13510725829997,15.14410,151441000
625.0834284251234,152.5176809827488,15.35950,153595000
496.898165989851,142.74547488793436,15.57630,155763000
398.1924093971216,144.62964643030296,15.79340,157934000
346.18000525786135,214.15454802207108,16.00550,160055000
272.7074250762796,202.17350511494254,16.21250,162125000
225.29601777515606,183.6381976007026,16.42270,164227000
263.65787336515666,192.70793367623278,16.63320,166332000
289.74898862309476,335.44891690292224,16.84160,168416000
332.4601396824336,397.12729228857796,17.05130,170513000
550.6034257850466,615.9259542847112,17.26530,172653000
641.7796495433961,596.4463665136469,17.47350,174735000
739.8289066778177,595.9711766909455,17.68850,176885000
751.941364782208,552.9787327847033,17.90710,179071000
715.2752819267668,511.7588235184607,18.12010,181201000
648.4242466565681,416.3455751048142,18.33290,183329000
629.4820549311174,386.43360377935863,18.54660,185466000
635.1490176899255,335.02952902461715,18.75930,187593000
728.6070141013099,399.5746067486945,18.97720,189772000
796.8926572605243,345.4348750624674,19.19590,191959000
896.1388888267347,332.78161293101454,19.40400,194040000
942.2909697765891,371.21003481079566,19.61160,196116000
949.8775579941181,516.4579899802542,19.81870,198187000
1112.671778261624,564.2989558547689,20.03450,200345000
1224.1628356312528,545.6814865729476,20.23730,202373000
1392.1670560638104,597.0346650624745,20.43910,204391000
1524.236852196104,587.151031751827,20.64150,206415000
1556.6846600844137,600.542521867365,20.85190,208519000
1646.944029747355,592.6580577727084,21.06010,210601000
1707.6808092280996,525.671758347311,21.26650,212665000
1728.9716855594086,495.76198995153686,21.46940,214694000
1533.5766967259747,459.73304781978567,21.67220,216722000
1409.8411348783216,434.4709565015248,21.87330,218733000
1309.084140804851,476.23009062210326,22.08840,220884000
1218.918343232401,392.8235472965603,22.30540,223054000
1126.7262146572264,292.1584054237926,22.51530,225153000
1210.8208023883456,273.45198936240257,22.71590,227159000
1348.5839435942446,257.02955092576116,22.92180,229218000
1462.7178051842498,199.98963615869798,23.12680,231268000
1230.1525486745709,216.07943739242324,23.33590,233359000
1034.7676867210214,169.50775801342184,23.53990,235399000
846.8007124339779,136.4150971769073,23.74960,237496000
822.0880738105368,171.18916912086675,23.95300,239530000
788.9110625507291,184.72387049180088,24.16620,241662000
876.8982233388783,181.76571925612097,24.37730,243773000
894.9790688743136,162.15786581122396,24.58020,245802000
855.9324238633586,224.27474869729915,24.78010,247801000
871.3644298274912,245.2861007914927,24.98460,249846000
828.911925789094,279.2887290547182,25.20240,252024000
996.4238712157579,294.90083000412625,25.42380,254238000
1133.4047796022614,293.55009076928076,25.64150,256415000
1301.6466122251736,292.02406216010377,25.85450,258545000
1365.7185483120586,333.1697821882087,26.11180,261118000
1423.3495945266518,338.22944539491283,26.33620,263362000
1443.2790328860256,372.7288097610491,26.55990,265599000
1476.296186981169,373.9863955688586,26.77790,267779000
1520.6949117123822,349.4493793625591,26.98600,269860000
1607.1789637777335,341.14544932165,27.19090,271909000
1655.885538400988,269.52289442061283,27.39900,273990000
1712.8505269853033,199.8080033649889,27.60340,276034000
1730.5394872902123,181.4156480630889,27.80830,278083000
1586.2184421987747,216.0814463830713,28.01370,280137000
1476.1757168923937,326.2371781594663,28.21840,282184000
1395.0937367886058,393.68969570762414,28.43100,284310000
1334.2429189415209,498.7210107661621,28.64090,286409000
1250.314440121215,498.86878016220203,28.84910,288491000
1193.887586231378,610.9563486600999,29.06240,290624000
1170.2784769961552,644.6738866688131,29.27110,292711000
1134.4366060101288,639.3703564505771,29.47850,294785000
1131.1965116597003,634.2295021629711,29.69790,296979000
1094.4768643464056,623.6859266208105,29.90880,299088000
1087.938458198636,650.5279884572474,30.11960,301196000
1050.9199412299686,652.1929405088256,30.33410,303341000
1100.9222613527063,671.0862320881462,30.54180,305418000
1049.721259939692,708.8879724369773,30.74740,307474000
1098.042170912819,750.1948705577909,30.95740,309574000
1156.440708642588,805.672601087223,31.16290,311629000
1188.9846032224145,859.2518367310472,31.37260,313726000
1113.5771791784518,836.624521515125,31.57570,315757000
1120.1551111505958,831.5092328808362,31.78520,317852000
1097.2772439276032,775.2184344834249,31.98930,319893000
1064.300873725439,777.9993643466283,32.19150,321915000
1055.2281650426849,760.835766130846,32.39100,323910000
1047.5294150699845,724.4584006163361,32.59860,325986000
1039.3816239766672,713.5198919621465,32.79900,327990000
1062.7199028909508,710.2304593179516,33.00140,330014000
1125.3407033743576,753.6345872386913,33.21740,332174000
1071.59849222204,743.8140166817443,33.44180,334418000
1132.4049525500384,643.4607974979452,33.65630,336563000
1246.5627591933485,479.98518039986277,33.87840,338784000
1368.5971119527014,396.7481876222862,34.11870,341187000
1453.879444402286,313.06268900596655,34.34260,343426000
1548.107320572534,262.50244436694373,34.55140,345514000
1338.4592877647974,252.29552462437962,34.77910,347791000
1124.315604960998,149.20773178545423,34.98340,349834000
945.853634368543,26.42960749901478,35.18970,351897000
757.3288173750882,-30.424504897296643,35.39710,353971000
672.0416626522049,-28.74503031947431,35.60510,356051000
581.6659993064828,-3.0676590501982446,35.81420,358142000
541.4484568256836,80.39863032602926,36.01780,360178000
540.0273146978374,105.66357725460696,36.21940,362194000
656.6149296749245,237.1701484129295,36.42310,364231000
833.9163524244705,298.27447003102856,36.62300,366230000
861.4849996230853,279.51858707219435,36.82940,368294000
957.146875746896,250.5920316851807,37.04140,370414000
1037.9910663760172,231.658086905138,37.26580,372658000
1114.8989652547593,232.08963234638918,37.49540,374954000
1150.4949605554136,198.3406061084985,37.70870,377087000
1165.5799542411291,167.47285631673756,37.91930,379193000
1173.9509054314074,317.8743158563408,38.13320,381332000
1110.475502568695,371.03346788700424,38.34140,383414000
1212.7208446002069,471.53562911174623,38.54450,385445000
1313.7099404544174,528.679416962644,38.74900,387490000
1441.1986882677766,580.8636382629238,38.95680,389568000
1443.6708322330694,563.5196825806416,39.16610,391661000
1373.965641327725,664.0018048489479,39.38770,393877000
1359.4319902658556,650.7243472520954,39.59900,395990000
1317.0505102292648,585.3630555627669,39.80550,398055000
1285.208191846166,513.2911464754637,40.01120,400112000
1196.1358047815793,555.7414650122516,40.21830,402183000
1115.6801999977295,559.140062903867,40.43620,404362000
1028.1754091808082,641.2405965288132,40.64380,406438000
885.8929769395058,694.8280287304513,40.84700,408470000
833.2379157159799,748.5916120722493,41.06600,410660000
832.7573906175004,666.8888967911614,41.28680,412868000
775.1704802698634,619.7786979362653,41.50330,415033000
904.0489814097772,597.9387196357616,41.71980,417198000
943.3408966188636,545.7244161455372,41.93490,419349000
965.0671121982542,517.8495779012969,42.14670,421467000
1020.3693266440678,497.15063341887037,42.35780,423578000
1018.6366639754322,479.48445008774746,42.56310,425631000
944.6440782225076,539.6747687124299,42.77770,427777000
929.7314943870385,536.0574742342106,42.98710,429871000
919.2485372106628,544.4803480753643,43.18840,431884000
975.9872982785778,466.58550178517714,43.39400,433940000
1032.0532009287974,408.5676962459091,43.60480,436048000
1010.5300685301709,395.18702124410817,43.81670,438167000
931.0135564970662,376.8143499995262,44.03020,440302000
913.4282067297341,309.3420010583528,44.24680,442468000
869.2994300803834,281.2655585438432,44.46970,444697000
846.9972573037167,161.0948128946158,44.68320,446832000
853.7787973830809,73.64705106861896,44.89410,448941000
840.3926078191485,241.73879531483237,45.10170,451017000
838.2669050122844,379.2130690475226,45.31770,453177000
790.5034858049378,375.252561893466,45.52860,455286000
825.4691503117276,392.43265307820417,45.73760,457376000
892.6460343232598,397.1673173842324,45.96130,459613000
917.4972358891702,356.3294197384346,46.16890,461689000
785.9966116661565,333.60129812405603,46.37480,463748000
650.2419571185987,279.7134755323883,46.57940,465794000
550.3648602002495,254.9497123136933,46.78310,467831000
572.5446792629969,262.6048550066508,46.98850,469885000
590.9954882827608,288.1065064031383,47.19120,471912000
653.0652784395228,288.1226035484238,47.39520,473952000
697.9458042021897,232.8971258538972,47.60810,476081000
863.3534356555547,186.6445986063738,47.83520,478352000
955.6794475567414,96.02059077854726,48.03520,480352000
1102.890984126244,129.2255028198674,48.24970,482497000
1241.3914481804695,171.84166393998288,48.45590,484559000
1384.157470987734,170.38445534569678,48.65890,486589000
1413.6300850250973,214.96018820283854,48.85840,488584000
1449.0955790188052,227.86528611062116,49.06480,490648000
1298.587947587062,229.4423956394419,49.27930,492793000
1153.8661120535992,229.54229448383106,49.51390,495139000
1085.2105687568971,193.05604400900535,49.71850,497185000
1014.5735112181073,185.95506506060696,49.92090,499209000
983.2720552886638,179.08868277481264,50.12280,501228000
1025.7513383016492,182.41507308963457,50.33450,503345000
1135.1290397735318,200.46228792281457,50.54930,505493000
1213.709867973369,215.43982956842598,50.76350,507635000
1221.7017178322521,198.3869677424957,50.97420,509742000
1208.8097744594431,168.50125737934533,51.19510,511951000
1031.5268594668023,159.17258180893526,51.39800,513980000
828.3426096348703,270.1430193040585,51.60830,516083000
786.4282589750786,347.60719041296124,51.81650,518165000
800.7614124575218,401.675600636515,52.04310,520431000
816.0204248671738,519.2809473456629,52.27730,522773000
805.9550376726581,533.3131886224952,52.51530,525153000
844.1761579868462,687.2943624791563,52.72520,527252000
844.8936453153203,757.8499753454591,52.93410,529341000
917.6154752010639,801.2993352020256,53.13670,531367000
936.3774350507355,729.8252366910967,53.33640,533364000
946.8182415586596,685.7254904084823,53.53960,535396000
828.1668576784323,623.5848221316369,53.75140,537514000
698.5835039456452,672.0386208161241,53.97710,539771000
748.919199905262,753.1410594184318,54.19380,541938000
834.5377980122397,864.4959098978223,54.40140,544014000
866.3126404687227,890.5448694726996,54.60870,546087000
902.8825263588694,849.7010092168075,54.82170,548217000
958.3721071211094,801.1557231041271,55.04160,550416000
1036.1607791216213,791.6140261621046,55.25250,552525000
1081.83377316774,790.3047597138172,55.46740,554674000
1187.0729370745526,706.3595330000685,55.68000,556800000
1232.9170521872986,613.8735272478889,55.89780,558978000
1141.3667175829887,547.103025664162,56.11540,561154000
957.5091917486981,450.2759657992167,56.33020,563302000
930.8728760312758,425.8160764942253,56.54590,565459000
850.017625454983,372.20937725875183,56.76660,567666000
847.9235703069451,375.80278535275687,56.98120,569812000
739.3569509756514,325.74288350209605,57.20180,572018000
647.4901756348397,360.76319698656073,57.41450,574145000
575.2418965569171,388.8593821073604,57.63810,576381000
601.7931356842478,433.714932290008,57.85700,578570000
554.7537291630192,419.965259565127,58.07760,580776000
508.82167087064585,385.2058443455349,58.31270,583127000
496.73731862811144,295.8030645546802,58.53300,585330000
480.85306069373064,228.45582081517173,58.75220,587522000
481.7015775910146,224.09365595254064,58.96370,589637000
488.8650929390463,189.47653504426373,59.17100,591710000
527.0155024453555,246.21819168918933,59.37880,593788000
687.7687707708828,387.82874932261944,59.60140,596014000
784.7474279124392,361.98568264408607,59.82300,598230000
832.4287699393259,410.21253455208415,60.04730,600473000
826.0612338259275,380.13636713002774,60.27120,602712000
821.5424881546622,370.6822788512551,60.50080,605008000
940.9046817639013,364.5250091167554,60.71960,607196000
1006.9280937847373,322.9286363286433,60.94050,609405000
1155.7390702936214,301.33747480716676,61.16640,611664000
1257.666723974753,353.2196568421233,61.40140,614014000
1373.6379105747008,365.7581329939031,61.62280,616228000
1491.8721735757158,332.0610374281342,61.83390,618339000
1600.403004700766,269.5977327775575,62.04770,620477000
1688.1085568269925,208.94885710045878,62.25300,622530000
1528.848510440138,313.9098224350944,62.47160,624716000
1397.4763060466537,412.8650063241494,62.68490,626849000
1195.5118143508093,426.35751908838347,62.90560,629056000
1048.0500767919743,335.15920329603114,63.11890,631189000
943.6070134696913,262.29431505041396,63.32980,633298000
895.0079980012246,268.3092989329564,63.54390,635439000
1063.6241620310432,341.53891907870974,63.76520,637652000
1162.0330097942779,347.27541243625245,63.98920,639892000
1274.8721962099414,293.71339125716054,64.20380,642038000
1388.4099818563752,265.85949883117206,64.41270,644127000
1380.0424517483232,390.64019428284166,64.61840,646184000
1351.7936734397142,404.24249979949366,64.83690,648369000
1348.200218781059,442.51764125988853,65.05420,650542000
1380.6517789925667,492.5714485893994,65.27090,652709000
1315.889484761898,555.8551027111168,65.48190,654819000
1099.63807712045,565.9450704053528,65.69450,656945000
929.8063595475795,436.14179702719537,65.91510,659151000
775.9759654972567,355.2181098256915,66.13770,661377000
636.5829693862908,320.29517234856337,66.35690,663569000
662.7727419142034,324.03771883567634,66.57670,665767000
694.6178811575874,246.93979575113087,66.79450,667945000
749.68757160678,194.5079966952978,67.03310,670331000
692.5912617625422,212.0440249105081,67.24230,672423000
633.9517631537277,209.75025216794234,67.45960,674596000
613.9568087360166,208.4383894406921,67.67230,676723000
542.9323376391914,186.98924882634964,67.89000,678900000
452.55140002362504,155.48290210297114,68.10840,681084000
371.9590554989853,144.85455270774912,68.32810,683281000
379.8223588563326,212.69975251370562,68.54310,685431000
432.5353686497514,274.62785413474523,68.75820,687582000
452.9769193387245,284.02594976368994,68.97620,689762000
523.3856053695346,273.5622202631051,69.19620,691962000
631.4976015731825,262.38172133172793,69.41560,694156000
648.3931418831189,253.7563615233371,69.62730,696273000
680.7894203655212,224.2637561794777,69.84320,698432000
733.3053556379568,245.51571485981836,70.04930,700493000
696.5578349626941,202.04909194837512,70.25950,702595000
734.2939122454115,175.63032302215328,70.46970,704697000
789.7165918714734,125.95613671334289,70.68380,706838000
819.1581663038882,163.62547609731925,70.89960,708996000
806.7280530493198,235.6472801157639,71.11000,711100000
759.090423269867,261.63228335875147,71.33080,713308000
757.4936792862421,353.3912160172916,71.54090,715409000
786.1881696792991,418.2504742865293,71.74430,717443000
831.8866454842357,437.09377249150066,71.94680,719468000
878.8321316002994,416.589013484021,72.15020,721502000
927.2717197808549,381.61854341806577,72.36480,723648000
957.5959376410289,518.081744900389,72.57570,725757000
1045.8431723618369,556.2096302677097,72.83100,728310000
1141.348360368903,566.7187508123411,73.06720,730672000
1200.6013016286622,461.2177577079014,73.28920,732892000
1222.249104834776,417.6230053256213,73.50520,735052000
1238.6272553884983,366.61994997071497,73.71600,737160000
1311.1385250894796,366.72020913750555,73.92660,739266000
1329.9971904746476,300.93700240877735,74.14250,741425000
1365.7481146012742,268.2632197790351,74.35240,743524000
1347.9681421117282,371.5210707807288,74.55740,745574000
1328.2002411674325,439.86559537772894,74.76470,747647000
1328.3849281522698,411.56773124551364,74.97130,749713000
1391.9245601451066,408.8421162438135,75.17970,751797000
1368.8979367369286,383.75707724700436,75.39360,753936000
1483.7994015747486,377.4786517146019,75.61050,756105000
1555.5595679931107,353.12395570096277,75.82320,758232000
1591.1127518073913,329.98482240050555,76.02850,760285000
1585.81447746292,304.86140957876444,76.23560,762356000
1350.0788946611985,301.91259438603015,76.44740,764474000
1103.9773578217612,245.60876908761827,76.67400,766740000
926.8791695140493,235.16540467509571,76.90600,769060000
718.4998651472401,216.60659077237645,77.12200,771220000
542.5679500194119,219.83794827547598,77.32610,773261000
386.44494157667935,208.66660505828332,77.53570,775357000
316.4638777783416,212.6698946203503,77.74330,777433000
414.358531866779,241.3183708600533,77.95410,779541000
599.3454037955444,270.74171960107395,78.15810,781581000
754.4690382820842,328.1702226562536,78.37990,783799000
944.236391317462,308.06868360592784,78.58720,785872000
1140.895513455693,304.33092194518736,78.80950,788095000
1345.6158838351364,276.7900103960163,79.01940,790194000
1241.7760600074455,318.93294691510687,79.22420,792242000
1071.1582606524514,329.2346839195367,79.42860,794286000
878.716603842709,282.68491899028885,79.63550,796355000
869.7977584409311,217.29985226458558,79.84520,798452000
808.9085091501223,244.10365763747086,80.05230,800523000
785.6218885241337,277.0671805993255,80.25280,802528000
847.1453747889592,275.62209726900477,80.45870,804587000
879.2232881524764,332.7370411811357,80.66530,806653000
825.692690084971,465.3090610560975,80.87340,808734000
1015.3649867469586,550.6084937915671,81.08170,810817000
1223.1312913844306,511.4420665473751,81.30320,813032000
1324.5776640264955,591.0984845692681,81.51550,815155000
1380.0867308709755,623.8536077421855,81.71660,817166000
1361.3509040192023,638.5798650142596,81.92770,819277000
1371.8976548949622,686.4048351041947,82.13340,821334000
1441.3149197355203,676.0441482482943,82.33420,823342000
1488.591854443793,691.5628512597252,82.53910,825391000
1541.9271654389318,668.3076076812752,82.74370,827437000
1563.7143542661975,638.7095815749915,82.94790,829479000
1483.4174483569577,597.7269273244286,83.15680,831568000
1527.9615279899408,612.5094511622638,83.36880,833688000
1534.3972202471386,581.866831488632,83.57580,835758000
1512.2713962420237,448.5413882192613,83.81940,838194000
1581.8938460383183,464.5989488252578,84.02320,840232000
1555.1896288053206,496.5568880899603,84.22710,842271000
1579.1865743177561,459.7460336776118,84.42990,844299000
1580.937661754472,392.72762198410373,84.63020,846302000
1587.7381250332744,316.74231231345635,84.83010,848301000
1550.4254949025924,325.661389591387,85.04120,850412000
1410.3304880616997,255.103359245101,85.24960,852496000
1301.5129298488662,220.50711446491763,85.45910,854591000
1260.7613168092128,226.96363821842797,85.66780,856678000
1211.397182527251,232.792167437155,85.87110,858711000
1168.7679205271904,246.61088821164145,86.07810,860781000
1133.7365995810753,244.70741778051723,86.28130,862813000
1107.4005218380428,256.5974860062033,86.49610,864961000
1112.7889903678579,298.5657915340021,86.70570,867057000
1086.8886426588301,329.8176565208145,86.91990,869199000
