x,y,TIME(2025/03/14 08:59:06.856),TIMETICK(f=10000000)
935.0548481122338,491.49015444147966,0.00000,0
855.2802653548596,448.923562865911,0.22010,2201000
692.290975324939,432.24717719213976,0.43650,4365000
533.4845270488183,364.4321522296006,0.67620,6762000
448.07394853796814,281.0102070829242,0.91290,9129000
497.57493382706065,221.93184733078246,1.15290,11529000
686.6533973246444,177.82872281777767,1.37710,13771000
689.2265215855845,130.21484129264135,1.59560,15956000
682.9872520331865,249.394334162644,1.82440,18244000
604.9791624746647,223.45735647798693,2.05570,20557000
521.4664636250802,185.36780913759847,2.30110,23011000
492.60794908760073,145.79749883337996,2.52560,25256000
481.2479084785748,164.24320229402122,2.75450,27545000
369.11936740560907,141.01694928547315,2.97820,29782000
299.837341866968,115.70831032279281,3.22480,32248000
215.33052651585905,103.15058852878347,3.44260,34426000
268.9074523622614,212.02289676402347,3.66800,36680000
322.01336918098787,240.0304529034365,3.89230,38923000
554.8837444652395,207.6298831046742,4.10600,41060000
705.9039589527152,180.490582965457,4.32360,43236000
736.4725820077607,159.51659662277825,4.54350,45435000
849.0086393066779,117.54653328957414,4.76180,47618000
787.9460506015962,96.22556852464324,4.98370,49837000
845.7802598383012,111.11436073171471,5.22770,52277000
898.1845508619874,82.08762485186136,5.46870,54687000
871.7267286590585,115.75311224142243,5.69930,56993000
860.1316981119671,184.72716740817643,5.92240,59224000
870.6429974911199,186.1015042917572,6.14560,61456000
1063.6807926928527,201.77702000318092,6.37130,63713000
1249.548736325031,247.7473001104034,6.59160,65916000
1360.9714624818102,257.7891578298466,6.81230,68123000
1401.520625740022,260.96818923638887,7.03210,70321000
1282.936477483151,316.98680928592944,7.26150,72615000
1355.2388116384632,251.35889774709437,7.48680,74868000
1406.9010777623203,250.11242227601753,7.70810,77081000
1454.6183475051516,314.42939484078744,7.93100,79310000
1443.916915213574,345.8633473667048,8.15800,81580000
1480.6356954436635,342.5687312538651,8.37590,83759000
1389.0380209544282,458.3678362669955,8.58940,85894000
1447.2316165623984,450.38600853871026,8.80410,88041000
1266.7000443322975,448.7709589683433,9.02310,90231000
1086.9668473067286,463.3959388011317,9.23500,92350000
1162.1134319701,428.6452996166664,9.45270,94527000
1290.9198045040764,394.14026769289313,9.66590,96659000
1303.857807020593,375.92827638713385,9.88910,98891000
1337.279453933424,314.2262963125513,10.10230,101023000
1364.9548232719653,354.64146005304315,10.31400,103140000
1322.6445685916212,352.5752555305001,10.53340,105334000
1386.7495575208845,251.00789309379428,10.76040,107604000
1407.7277207975333,191.80433093615488,11.00360,110036000
1548.0771398015177,145.4414834543736,11.22230,112223000
1656.8218178534405,137.14754437966008,11.45550,114555000
1706.4775734420105,93.5587353907061,11.67250,116725000
1681.8659652846354,119.37338205766723,11.89830,118983000
1614.1996545427883,124.16927214767469,12.11220,121122000
1566.0899001844987,154.69923041117966,12.33200,123320000
1264.9359422461116,185.76574501118964,12.54600,125460000
1006.5771186645663,224.62587031228102,12.76300,127630000
1083.7730540241287,264.208993071413,12.97330,129733000
1084.8422373952626,292.97749121990006,13.19830,131983000
750.9421038598067,242.32864661185172,13.42310,134231000
531.8947805174304,232.19399896212335,13.64310,136431000
304.9888908808254,207.31205702795006,13.85760,138576000
197.19955036161264,188.17022710712197,14.08010,140801000
173.09067591527452,202.8700726462278,14.29470,142947000
249.9397482095169,216.51027752244008,14.51320,145132000
271.98351649272837,358.19970729403724,14.75040,147504000
169.47592985015817,305.38773803522577,14.97840,149784000
94.69293229496857,269.615305004288,15.20500,152050000
22.41152820965353,265.02621268733617,15.44150,154415000
14.112280016024364,284.32061771173534,15.66800,156680000
75.67670476299698,208.62850310950336,15.89320,158932000
219.65338120363253,225.94709929478992,16.10840,161084000
336.86277616235486,318.9804157322304,16.34880,163488000
362.7275283051632,386.1839630531574,16.56930,165693000
658.6437362062288,343.1603604344856,16.80300,168030000
855.5739759413141,355.975476229953,17.02440,170244000
889.6888307006184,355.2855169837486,17.24270,172427000
879.5249787911524,320.0352052663353,17.46150,174615000
916.4116237991866,277.8406763842795,17.67830,176783000
1228.3397429425754,288.5907652403676,17.89770,178977000
1355.113244923201,245.11725029324612,18.11700,181170000
1457.2577811530919,271.4958755379503,18.33220,183322000
1182.983408863948,321.8323804998002,18.57040,185704000
1078.34020443598,323.1095222403811,18.80770,188077000
925.0292461356923,277.32614641461777,19.03820,190382000
830.9754235505804,247.8698815531666,19.25620,192562000
876.5930539959691,227.6447464692041,19.47380,194738000
809.4869650628747,290.0403767137732,19.69830,196983000
771.3414600203251,322.90989392699464,19.92270,199227000
643.1005865181602,396.4700160405653,20.14760,201476000
563.7096976857567,517.1776504189869,20.40840,204084000
492.5804928167452,404.1075254973792,20.63240,206324000
426.8252167601668,308.04111841618663,20.87500,208750000
378.137185743462,257.41857978008716,21.11850,211185000
423.0362110171493,173.4204127734376,21.33360,213336000
679.8892179273184,184.82076947251187,21.57950,215795000
830.8071336642187,155.25228075672715,21.83390,218339000
1055.2665649123387,186.06003467787974,22.06110,220611000
1129.6612876830882,147.72951423261028,22.30710,223071000
1010.3827865716154,242.92284224752404,22.52690,225269000
1089.2289096898642,240.06490679700394,22.75390,227539000
1169.4358535845251,189.3983959447858,22.96760,229676000
1065.0041511350594,204.67430585461958,23.20140,232014000
907.6436221184379,195.4696145177388,23.43900,234390000
778.780472370913,220.2929104754099,23.66260,236626000
638.4772987250417,207.38898541800998,23.89100,238910000
548.6758451629402,187.29935236984142,24.12720,241272000
491.2369545477186,205.02207283727824,24.36690,243669000
439.90005837946705,317.21900378780595,24.61120,246112000
378.21016659835885,301.26915444170885,24.83980,248398000
326.3374886537122,272.0842734883771,25.05740,250574000
231.19361306254342,244.2238651118305,25.28440,252844000
186.16738537665316,251.66903188727377,25.50880,255088000
145.74853597911226,185.5127891949553,25.72600,257260000
139.3854939982641,162.13791030177785,25.94050,259405000
173.74611870560472,235.41777177428153,26.16720,261672000
181.46400443266313,222.5500199455164,26.39510,263951000
238.1854649694488,336.0247625339514,26.64180,266418000
196.3517977383664,320.2804400170138,26.86170,268617000
179.75461706235185,272.3232755359054,27.07850,270785000
197.62533161146604,247.5205166967195,27.30210,273021000
206.27890880946237,248.9071073005567,27.52000,275200000
196.007792360565,248.15772648868293,27.74600,277460000
226.85874559853886,256.7982864234939,27.96650,279665000
307.06735463134805,332.82780684666346,28.19450,281945000
327.77771908257296,331.4520313182844,28.42540,284254000
329.72765886553805,336.5420539874884,28.66140,286614000
347.9846091891682,326.6768446619074,28.88610,288861000
289.1712665586973,299.2071082206082,29.10540,291054000
218.86999486579398,240.60566901380372,29.32820,293282000
275.0313804390138,353.71496698299154,29.54430,295443000
350.1162990909216,436.6135770047249,29.76220,297622000
411.8929701899818,524.4985049046429,29.98180,299818000
516.5650461545741,560.1712127566466,30.19680,301968000
469.1844853084242,513.9545616301073,30.42220,304222000
474.3019905000705,451.70912496037823,30.63900,306390000
377.24885051084357,410.9269010685548,30.87320,308732000
325.5014880552488,350.2658658146841,31.09590,310959000
303.21474448880514,334.7722223424342,31.32070,313207000
267.85361086796627,265.7950302774768,31.54510,315451000
238.89962902464572,234.4330099577719,31.77360,317736000
218.44068288726726,226.88715414671879,31.98720,319872000
192.37426125851238,175.41466290258137,32.20130,322013000
147.74425366415917,157.04484505761752,32.41560,324156000
161.56076823921512,140.14971913687006,32.62860,326286000
103.0215477327985,134.62576100044328,32.85300,328530000
154.58206486324224,251.20934136596279,33.07320,330732000
143.14583142854696,258.7927160907357,33.29580,332958000
197.0275125905236,285.26587196184386,33.51870,335187000
133.68942982743351,304.39374225055826,33.74040,337404000
138.14799474429253,288.0751736951137,33.95480,339548000
180.60451596880176,273.3295656271446,34.18260,341826000
176.58085178447772,263.4703665554582,34.40390,344039000
174.84055861956284,266.98372462119005,34.63030,346303000
188.96429298558164,287.81155370694705,34.85350,348535000
163.70986770042333,311.51409482372884,35.07420,350742000
232.1777322599376,306.9508470162974,35.29760,352976000
339.1440126012104,352.6067184709652,35.53470,355347000
352.7818660070622,411.8247681085609,35.77240,357724000
401.08748140360615,410.95120212082037,35.99820,359982000
458.60320417233294,359.486889172369,36.23390,362339000
464.3423857683981,406.9346912776216,36.45440,364544000
459.5497724437849,471.28538066293686,36.67640,366764000
421.61827555696874,503.7497200388391,36.90890,369089000
379.86494975140545,498.00855134820034,37.15970,371597000
376.1806651268693,447.2713074306856,37.38730,373873000
338.77921739002255,411.09170451456333,37.60630,376063000
274.4252902088371,358.8659794038694,37.83700,378370000
276.31226759361925,335.3471814945034,38.06910,380691000
324.03355083239137,315.6631659410487,38.29820,382982000
307.3588029037692,363.8958517437518,38.52790,385279000
224.23404310317437,316.1333814778957,38.75400,387540000
211.03447453228492,275.0080910905997,38.97580,389758000
182.72134392898306,247.360498601018,39.19760,391976000
196.74309953806986,264.4259029098352,39.41810,394181000
254.3012168407699,272.61996524587994,39.63680,396368000
332.37330234757246,351.49082523446333,39.85130,398513000
330.1201201128439,417.6173367937101,40.06840,400684000
297.48964124494177,520.3796385733904,40.28630,402863000
394.71261655534175,620.2728230154875,40.52150,405215000
420.5899547809848,688.7476400488518,40.73660,407366000
434.72151655960374,745.5189721033788,40.97220,409722000
403.3767663030943,788.6951465510402,41.18700,411870000
415.3586787400251,851.752431331006,41.41320,414132000
381.7667794665905,886.7272887235928,41.64550,416455000
451.5175416575188,865.0684559156252,41.91570,419157000
401.7871118475015,716.4400358824448,42.14360,421436000
300.1449896758077,564.4012109909427,42.36090,423609000
222.44926980752797,400.27966427398906,42.59040,425904000
226.83440147095106,313.65120945375077,42.80400,428040000
186.162216691985,240.43315068077663,43.03220,430322000
104.3874877230136,182.0402681645607,43.25320,432532000
117.08892695741463,117.07907060022148,43.47330,434733000
299.84963297946547,194.80979664373842,43.69820,436982000
328.0728519215566,156.94306637494532,43.91860,439186000
330.30666601792234,153.3777318262253,44.13700,441370000
321.8716869452741,154.17866195607286,44.35560,443556000
240.12265399007646,124.14690717618345,44.56620,445662000
350.22549182129694,110.83672153286827,44.81260,448126000
374.9623038580263,97.16926962016083,45.02260,450226000
390.32267894288674,75.1352843400757,45.23390,452339000
368.16476877668583,63.351797145472496,45.47930,454793000
350.45357877273915,81.21488115046031,45.70070,457007000
273.0005877758027,109.18328988643253,45.92530,459253000
301.4483986550947,113.94359549978347,46.15270,461527000
246.4664564795976,140.91169128802736,46.38000,463800000
346.335256002899,158.26911383224387,46.61730,466173000
306.0041586969832,165.84519554207213,46.85970,468597000
338.82380732963463,305.86053544410277,47.13460,471346000
348.50497598836586,424.35166009869465,47.36170,473617000
370.66139993070493,528.4976389528265,47.59570,475957000
336.06597366302833,648.4119864301731,47.83720,478372000
481.68629150047457,707.0600962074612,48.06420,480642000
454.0591962386009,605.3596062622073,48.29400,482940000
426.16085611727954,578.0416823034658,48.52210,485221000
377.6906894497531,525.3265510523264,48.73540,487354000
373.7101820303445,592.0902002676861,48.95720,489572000
315.60653700665347,671.7016429015583,49.18520,491852000
264.17171528698714,729.398276109398,49.40930,494093000
277.2233192333909,720.6306801998448,49.64880,496488000
289.53696289659456,611.1897559015846,49.86510,498651000
268.8078662327675,498.558060367972,50.08170,500817000
